# x, y, z, u, v, w
6.086835766330223940e+00,6.086835766330223940e+00,9.817477042468103487e-01,-1.432871025511465723e-01,-6.841948393674773810e-01,3.144956551945797263e-01
1.963495408493620697e-01,1.963495408493620697e-01,1.374446785945534488e+00,-1.097962638223674903e+00,-2.877484882556813339e+00,-1.422835764302391448e+00
5.890486225480862092e-01,1.963495408493620697e-01,1.374446785945534488e+00,-9.577267201851477063e-01,-1.837245011677553830e+00,-1.189011977367613326e+00
9.817477042468103487e-01,1.963495408493620697e-01,1.374446785945534488e+00,-1.807189131135878091e+00,6.400411042126015193e-01,1.034689320239658983e+00
1.374446785945534488e+00,1.963495408493620697e-01,1.374446785945534488e+00,-1.740533513466094195e+00,2.559234532307279042e-01,2.260988964309890825e+00
1.767145867644258628e+00,1.963495408493620697e-01,1.374446785945534488e+00,-1.206433377606575430e+00,-9.459023366305564506e-01,2.537217119760303063e+00
2.159844949342982545e+00,1.963495408493620697e-01,1.374446785945534488e+00,-1.072650416419137720e+00,-7.079125296388272259e-02,6.067785446906366342e-01
2.552544031041707129e+00,1.963495408493620697e-01,1.374446785945534488e+00,-4.552935834773264578e-01,1.285532357068459142e+00,-5.662294058145656006e-01
2.945243112740430824e+00,1.963495408493620697e-01,1.374446785945534488e+00,-1.834107311431532605e-01,9.929497519921505200e-01,7.777263492290691360e-01
3.337942194439155408e+00,1.963495408493620697e-01,1.374446785945534488e+00,-7.662322224736306531e-01,-6.167025106598262446e-02,1.247571240469861786e+00
3.730641276137879103e+00,1.963495408493620697e-01,1.374446785945534488e+00,-8.592589717257411719e-01,5.789656999987210506e-01,1.247546577139410751e+00
4.123340357836603687e+00,1.963495408493620697e-01,1.374446785945534488e+00,-9.656746375829612372e-01,1.498676423128715296e+00,1.109735307419774220e+00
4.516039439535327382e+00,1.963495408493620697e-01,1.374446785945534488e+00,-2.353118028632070757e+00,1.442899098055426155e+00,-2.933447002053979347e-01
4.908738521234051966e+00,1.963495408493620697e-01,1.374446785945534488e+00,-2.684217998864296462e+00,9.407610000049302368e-01,-1.091555063269526116e+00
5.301437602932775661e+00,1.963495408493620697e-01,1.374446785945534488e+00,-1.489963593565851729e+00,-8.372331197376067791e-02,-1.143264265130934154e+00
5.694136684631500245e+00,1.963495408493620697e-01,1.374446785945534488e+00,-1.346565543860234415e+00,-4.157679346569280732e-01,-1.456286953355546920e+00
6.086835766330223940e+00,1.963495408493620697e-01,1.374446785945534488e+00,-1.672907158087379997e+00,-1.269631911717055139e+00,-7.520866218302687534e-01
1.963495408493620697e-01,5.890486225480862092e-01,1.374446785945534488e+00,-9.821165154150803822e-01,-8.735230836605266669e-01,-2.005706177701006787e+00
5.890486225480862092e-01,5.890486225480862092e-01,1.374446785945534488e+00,-2.385781720059197308e+00,-1.923624665994063121e-01,-1.711979449983468182e+00
9.817477042468103487e-01,5.890486225480862092e-01,1.374446785945534488e+00,-2.145148925773452842e+00,8.381008522695894414e-02,-2.605989546865928319e-01
1.374446785945534488e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.020062623583003925e+00,-1.265314859561500027e+00,7.424605585657895190e-01
1.767145867644258628e+00,5.890486225480862092e-01,1.374446785945534488e+00,-7.288217146905873189e-01,-1.583832515617166425e+00,1.874341512011475253e+00
2.159844949342982545e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.290731489149224531e+00,2.991399228373874467e-02,8.794289676455828708e-01
2.552544031041707129e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.067328261461151451e+00,1.081210978381795140e+00,5.286752604522099164e-01
2.945243112740430824e+00,5.890486225480862092e-01,1.374446785945534488e+00,-6.627402732908285188e-01,8.022113685999651134e-01,1.539128964464650196e+00
3.337942194439155408e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.317933301563993354e+00,7.141457358202859540e-01,3.883645791752175502e-01
3.730641276137879103e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.903665949146112091e+00,1.204266114390206921e+00,1.166389950311600421e-01
4.123340357836603687e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.480504621221548467e+00,1.604980568130304652e+00,9.980695666362088270e-01
4.516039439535327382e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.360678950342028237e+00,1.267569268018046591e+00,-3.109821268244954418e-01
4.908738521234051966e+00,5.890486225480862092e-01,1.374446785945534488e+00,-1.066052494660909122e+00,-8.814659134246846661e-02,-5.483372528715204641e-01
5.301437602932775661e+00,5.890486225480862092e-01,1.374446785945534488e+00,1.153310811507808620e-01,-9.281880761973779759e-01,-6.735098091556780409e-01
5.694136684631500245e+00,5.890486225480862092e-01,1.374446785945534488e+00,5.450361852845251320e-01,-5.881991406186559690e-01,-1.519953732683278158e+00
6.086835766330223940e+00,5.890486225480862092e-01,1.374446785945534488e+00,2.654602749174160836e-01,-6.224882691727989803e-01,-1.003304229723601670e+00
1.963495408493620697e-01,9.817477042468103487e-01,1.374446785945534488e+00,4.303021198166412375e-01,1.489534805776745685e+00,5.472773620484187029e-01
5.890486225480862092e-01,9.817477042468103487e-01,1.374446785945534488e+00,-6.714776264572409614e-01,1.288278422831686809e+00,2.893640800246344846e-01
9.817477042468103487e-01,9.817477042468103487e-01,1.374446785945534488e+00,-3.787442488787159389e-01,-2.803529863033113467e-01,-1.794032038213907998e-01
1.374446785945534488e+00,9.817477042468103487e-01,1.374446785945534488e+00,1.971666296892713999e-01,-1.421103043864723414e+00,-4.691020667023558799e-01
1.767145867644258628e+00,9.817477042468103487e-01,1.374446785945534488e+00,3.088682402533849403e-01,-8.458053593157436323e-01,-3.368869464296361804e-02
2.159844949342982545e+00,9.817477042468103487e-01,1.374446785945534488e+00,2.895112634565895071e-01,6.948345586388862127e-01,1.882829769281461341e-01
2.552544031041707129e+00,9.817477042468103487e-01,1.374446785945534488e+00,5.127180449961757924e-01,6.209064106631482227e-01,9.672269253660037425e-01
2.945243112740430824e+00,9.817477042468103487e-01,1.374446785945534488e+00,1.677071118888853185e-01,-1.147042060079556669e-01,2.709674840578675803e-01
3.337942194439155408e+00,9.817477042468103487e-01,1.374446785945534488e+00,-7.484269011625650503e-01,7.067494086189560765e-01,-1.936613200161750425e+00
3.730641276137879103e+00,9.817477042468103487e-01,1.374446785945534488e+00,-1.176824463042323021e+00,1.537747984073774887e+00,-6.745743967950035280e-01
4.123340357836603687e+00,9.817477042468103487e-01,1.374446785945534488e+00,-6.154897914064671322e-02,1.271007103226085011e+00,1.347358261316731642e+00
4.516039439535327382e+00,9.817477042468103487e-01,1.374446785945534488e+00,1.529655840845713710e+00,9.080703670270691141e-01,-1.403838301055453618e-02
4.908738521234051966e+00,9.817477042468103487e-01,1.374446785945534488e+00,1.968288941801078273e+00,-2.076851697537462071e-01,-4.687264449988278181e-01
5.301437602932775661e+00,9.817477042468103487e-01,1.374446785945534488e+00,1.582359988527929584e+00,-6.447162185929457001e-01,-2.027263617506998572e-01
5.694136684631500245e+00,9.817477042468103487e-01,1.374446785945534488e+00,1.181979295326059054e+00,2.125569304372130208e-01,-3.332647170070840437e-01
6.086835766330223940e+00,9.817477042468103487e-01,1.374446785945534488e+00,1.295337768102586162e+00,6.636643146839009688e-01,6.450200250343284258e-01
1.963495408493620697e-01,1.374446785945534488e+00,1.374446785945534488e+00,2.270148288243841073e+00,1.533905032118817680e+00,1.048599588829155937e+00
5.890486225480862092e-01,1.374446785945534488e+00,1.374446785945534488e+00,1.900916508619525214e+00,1.372774266214172201e+00,-7.191638983101851235e-01
9.817477042468103487e-01,1.374446785945534488e+00,1.374446785945534488e+00,1.517791047648185287e+00,-1.728588275803057406e-01,-1.382161874211608410e+00
1.374446785945534488e+00,1.374446785945534488e+00,1.374446785945534488e+00,1.568547565778612318e+00,-5.993641138264680368e-01,-1.062400078341253939e+00
1.767145867644258628e+00,1.374446785945534488e+00,1.374446785945534488e+00,1.853216794889224639e+00,-1.257507354846679193e-01,-8.484601828390461176e-01
2.159844949342982545e+00,1.374446785945534488e+00,1.374446785945534488e+00,2.529264057490314244e+00,4.723614854026453869e-01,-1.414784128920921757e+00
2.552544031041707129e+00,1.374446785945534488e+00,1.374446785945534488e+00,2.555595662476047636e+00,4.998013318437000141e-01,-1.534169927809557965e+00
2.945243112740430824e+00,1.374446785945534488e+00,1.374446785945534488e+00,8.271524210580009084e-01,-3.187404293785442433e-02,-1.788715060904534804e+00
3.337942194439155408e+00,1.374446785945534488e+00,1.374446785945534488e+00,-3.350667209403169339e-02,9.592055363337157609e-03,-2.494252102016773165e+00
3.730641276137879103e+00,1.374446785945534488e+00,1.374446785945534488e+00,9.592557249838586098e-02,9.802725356749073526e-01,-4.888866414297722285e-01
4.123340357836603687e+00,1.374446785945534488e+00,1.374446785945534488e+00,-9.952060513290443555e-02,1.001708549519125580e+00,1.003723519597518266e+00
4.516039439535327382e+00,1.374446785945534488e+00,1.374446785945534488e+00,-1.229827219919152059e-01,7.786180230840258343e-01,-4.219439726166575033e-01
4.908738521234051966e+00,1.374446785945534488e+00,1.374446785945534488e+00,1.158470280268446839e-01,2.989761454424055831e-01,-4.805486263349088016e-01
5.301437602932775661e+00,1.374446785945534488e+00,1.374446785945534488e+00,4.787912691276867694e-01,-1.077700445251280892e-01,1.201649582871768374e+00
5.694136684631500245e+00,1.374446785945534488e+00,1.374446785945534488e+00,1.191687343314743464e+00,2.290192505710178239e-01,1.657694760359452735e+00
6.086835766330223940e+00,1.374446785945534488e+00,1.374446785945534488e+00,2.093644214791340996e+00,3.545357281474774136e-01,1.787696422913014338e+00
1.963495408493620697e-01,1.767145867644258628e+00,1.374446785945534488e+00,1.141805255824925425e+00,1.323856213133459692e+00,-1.274884239506344774e-01
5.890486225480862092e-01,1.767145867644258628e+00,1.374446785945534488e+00,6.798994233243486063e-01,1.458788582788444144e+00,-2.342104965951893103e+00
9.817477042468103487e-01,1.767145867644258628e+00,1.374446785945534488e+00,-1.842507563700406248e-01,-8.053390577424207608e-02,-1.533773771688221821e+00
1.374446785945534488e+00,1.767145867644258628e+00,1.374446785945534488e+00,2.530939470850419037e-01,-1.186710180759335209e+00,-3.240947227284500798e-01
1.767145867644258628e+00,1.767145867644258628e+00,1.374446785945534488e+00,1.091088674968460515e+00,-1.271957769908551139e+00,3.648380245464892813e-01
2.159844949342982545e+00,1.767145867644258628e+00,1.374446785945534488e+00,1.865448840141487485e+00,-8.180890931994178050e-01,-6.242531561799362638e-01
2.552544031041707129e+00,1.767145867644258628e+00,1.374446785945534488e+00,1.616401602097924162e+00,7.627410338890857622e-01,-1.174104894071576144e+00
2.945243112740430824e+00,1.767145867644258628e+00,1.374446785945534488e+00,3.680026272893900385e-01,7.373027296913303719e-01,6.886862520327499126e-01
3.337942194439155408e+00,1.767145867644258628e+00,1.374446785945534488e+00,7.979447742964386192e-01,-3.871033356059586650e-01,7.028498386416400789e-01
3.730641276137879103e+00,1.767145867644258628e+00,1.374446785945534488e+00,8.099793881306045495e-01,9.030451696223180669e-01,4.430648197447430992e-01
4.123340357836603687e+00,1.767145867644258628e+00,1.374446785945534488e+00,-9.060599997712954767e-01,1.060351378823996438e+00,4.453131157689113051e-01
4.516039439535327382e+00,1.767145867644258628e+00,1.374446785945534488e+00,-2.268997647668802742e+00,1.540929130482120990e-01,-9.094152763023133357e-01
4.908738521234051966e+00,1.767145867644258628e+00,1.374446785945534488e+00,-2.095335701416674024e+00,-1.131771810946493872e-01,-1.913887483446152338e+00
5.301437602932775661e+00,1.767145867644258628e+00,1.374446785945534488e+00,-6.187835147430474914e-01,-3.149702079532386012e-01,-5.250330075504625604e-01
5.694136684631500245e+00,1.767145867644258628e+00,1.374446785945534488e+00,7.952956626345097924e-01,-1.397633842119239134e-01,9.820331053010176170e-01
6.086835766330223940e+00,1.767145867644258628e+00,1.374446785945534488e+00,1.168246448705226648e+00,1.661141714532508862e-01,1.461956637724260544e+00
1.963495408493620697e-01,2.159844949342982545e+00,1.374446785945534488e+00,7.100850692078172210e-01,1.584955709150545733e+00,-1.372453571295475516e-01
5.890486225480862092e-01,2.159844949342982545e+00,1.374446785945534488e+00,-1.490638486767046911e-01,2.001743779034193871e+00,-5.543118817191919900e-01
9.817477042468103487e-01,2.159844949342982545e+00,1.374446785945534488e+00,-1.944796732920081483e+00,8.013730845678044279e-01,1.713111417301231842e-01
1.374446785945534488e+00,2.159844949342982545e+00,1.374446785945534488e+00,-2.066723100027055171e+00,-1.004501101362518689e+00,-3.969620452774657027e-01
1.767145867644258628e+00,2.159844949342982545e+00,1.374446785945534488e+00,-1.471090626761540010e+00,-1.692084674267741118e+00,-3.599513304180363416e-01
2.159844949342982545e+00,2.159844949342982545e+00,1.374446785945534488e+00,-6.360025533680913057e-01,-1.234406075105712874e+00,-1.456092316254585795e-01
2.552544031041707129e+00,2.159844949342982545e+00,1.374446785945534488e+00,-1.996894391226446408e-01,1.121614743216487575e+00,2.259578879074094493e-01
2.945243112740430824e+00,2.159844949342982545e+00,1.374446785945534488e+00,-2.575153597684264745e-02,9.738127878740212573e-01,2.173205823808864068e+00
3.337942194439155408e+00,2.159844949342982545e+00,1.374446785945534488e+00,9.773102781128155669e-01,-1.777381392504423507e-01,1.070831771399563648e+00
3.730641276137879103e+00,2.159844949342982545e+00,1.374446785945534488e+00,1.224892355757687845e+00,7.938332087489620159e-01,-8.125892734563825437e-01
4.123340357836603687e+00,2.159844949342982545e+00,1.374446785945534488e+00,6.949127832071911870e-01,-1.553511028580216724e-01,-1.281751904633605665e-01
4.516039439535327382e+00,2.159844949342982545e+00,1.374446785945534488e+00,-5.184404136249149558e-02,-1.021051840740275773e+00,-3.532913258801451128e-02
4.908738521234051966e+00,2.159844949342982545e+00,1.374446785945534488e+00,-4.991455160949795355e-01,-8.422316036918706672e-01,-1.359249052936151170e+00
5.301437602932775661e+00,2.159844949342982545e+00,1.374446785945534488e+00,-1.483552338413861305e-01,-5.908165943496641592e-01,-1.046750977743751809e+00
5.694136684631500245e+00,2.159844949342982545e+00,1.374446785945534488e+00,1.572302702557300952e-02,1.046967416128904288e-01,-3.550993832979641995e-01
6.086835766330223940e+00,2.159844949342982545e+00,1.374446785945534488e+00,1.361568001490344737e-01,7.717816298209942971e-01,6.975427508066257831e-02
1.963495408493620697e-01,2.552544031041707129e+00,1.374446785945534488e+00,6.256195345918945661e-01,1.362176844805615517e+00,7.075031012503971706e-01
5.890486225480862092e-01,2.552544031041707129e+00,1.374446785945534488e+00,-5.768127953940040964e-01,2.255769389460393182e+00,8.116218371382069030e-01
9.817477042468103487e-01,2.552544031041707129e+00,1.374446785945534488e+00,-1.411610586113888788e+00,1.386668657022491757e+00,1.283183825399698108e+00
1.374446785945534488e+00,2.552544031041707129e+00,1.374446785945534488e+00,-5.550044762875054882e-01,2.609219000590644599e-01,1.055664564235600400e+00
1.767145867644258628e+00,2.552544031041707129e+00,1.374446785945534488e+00,1.869306850870033065e-01,-3.408061635341947393e-01,8.223257484695002395e-01
2.159844949342982545e+00,2.552544031041707129e+00,1.374446785945534488e+00,3.023557830667104041e-01,-9.996442987378034717e-01,1.412464326831727179e+00
2.552544031041707129e+00,2.552544031041707129e+00,1.374446785945534488e+00,1.529046474900419561e-01,6.127418387108515274e-01,9.734247501723450879e-01
2.945243112740430824e+00,2.552544031041707129e+00,1.374446785945534488e+00,-4.627293881347988025e-02,8.245089653531354479e-01,6.836362101104687117e-01
3.337942194439155408e+00,2.552544031041707129e+00,1.374446785945534488e+00,2.672192628417038307e-01,2.972188310177770743e-01,-1.572898291595620224e-01
3.730641276137879103e+00,2.552544031041707129e+00,1.374446785945534488e+00,1.167784214814539423e+00,4.675880248676276413e-02,-1.161698061170870266e+00
4.123340357836603687e+00,2.552544031041707129e+00,1.374446785945534488e+00,1.513278275140824247e+00,-1.462303290860539340e+00,1.499729381252571103e-01
4.516039439535327382e+00,2.552544031041707129e+00,1.374446785945534488e+00,8.282346736783415819e-01,-1.025727461113653538e+00,6.009742226335214044e-01
4.908738521234051966e+00,2.552544031041707129e+00,1.374446785945534488e+00,2.497459929052406880e-01,-8.408661637935592736e-01,7.280332441278576650e-02
5.301437602932775661e+00,2.552544031041707129e+00,1.374446785945534488e+00,5.796186129145582122e-02,-1.205815545156475599e+00,8.426316967787972345e-01
5.694136684631500245e+00,2.552544031041707129e+00,1.374446785945534488e+00,-7.886839714190491124e-02,-8.574928236571480733e-01,3.840123923659590766e-01
6.086835766330223940e+00,2.552544031041707129e+00,1.374446785945534488e+00,3.269730924448572273e-01,-5.427298719978064512e-02,1.136685241661542500e-01
1.963495408493620697e-01,2.945243112740430824e+00,1.374446785945534488e+00,4.618400911017159771e-01,1.293527456312773438e+00,1.099373953632002188e+00
5.890486225480862092e-01,2.945243112740430824e+00,1.374446785945534488e+00,2.932681403599467496e-01,2.123177362708035254e+00,1.481963558728270902e-01
9.817477042468103487e-01,2.945243112740430824e+00,1.374446785945534488e+00,6.537010007684487256e-01,6.450186608439175684e-01,2.372980990999305484e-01
1.374446785945534488e+00,2.945243112740430824e+00,1.374446785945534488e+00,9.914247760790246833e-01,8.193966490943871417e-02,1.581419930819470077e+00
1.767145867644258628e+00,2.945243112740430824e+00,1.374446785945534488e+00,1.161611869469944214e+00,1.442377460948272017e-01,1.011947413518352601e+00
2.159844949342982545e+00,2.945243112740430824e+00,1.374446785945534488e+00,7.301556926296353112e-01,-8.264798989467248003e-01,1.125712905476902392e+00
2.552544031041707129e+00,2.945243112740430824e+00,1.374446785945534488e+00,9.752237575156383342e-02,7.938760183112338054e-02,1.019587381485566269e+00
2.945243112740430824e+00,2.945243112740430824e+00,1.374446785945534488e+00,-1.336794148153143680e-01,5.967151819918925515e-01,-6.422503738060127976e-01
3.337942194439155408e+00,2.945243112740430824e+00,1.374446785945534488e+00,-3.433060437774278217e-02,9.034902641229214382e-02,-7.789237202749568212e-01
3.730641276137879103e+00,2.945243112740430824e+00,1.374446785945534488e+00,9.347349203749211188e-01,-7.094739833511251037e-01,-2.351414213819194299e-01
4.123340357836603687e+00,2.945243112740430824e+00,1.374446785945534488e+00,8.541581281273205040e-01,-1.605133070503852233e+00,2.887730689496434411e-01
4.516039439535327382e+00,2.945243112740430824e+00,1.374446785945534488e+00,-2.018412339172771242e-01,-5.544564360707174844e-01,-1.744008268902451642e-01
4.908738521234051966e+00,2.945243112740430824e+00,1.374446785945534488e+00,-2.549325434513509681e-01,-3.170209964260015112e-01,4.776085269395169419e-01
5.301437602932775661e+00,2.945243112740430824e+00,1.374446785945534488e+00,2.528953568524915929e-01,-1.788295202017905261e+00,2.019974085422203025e+00
5.694136684631500245e+00,2.945243112740430824e+00,1.374446785945534488e+00,6.681459025496222504e-01,-2.862309181928321511e+00,1.140311029175818502e+00
6.086835766330223940e+00,2.945243112740430824e+00,1.374446785945534488e+00,7.407579823760945814e-01,-1.509908411145787221e+00,7.954921666998745478e-01
1.963495408493620697e-01,3.337942194439155408e+00,1.374446785945534488e+00,4.702335347049182990e-03,3.322834658232162175e-01,1.891045499148384101e-01
5.890486225480862092e-01,3.337942194439155408e+00,1.374446785945534488e+00,1.412886385194831673e+00,8.116135539350873840e-01,-5.703596383395922453e-01
9.817477042468103487e-01,3.337942194439155408e+00,1.374446785945534488e+00,1.635711435954354753e+00,2.208270911380304929e-02,-8.176321716889479729e-01
1.374446785945534488e+00,3.337942194439155408e+00,1.374446785945534488e+00,-9.102591336426027468e-02,-5.127108796435977389e-01,4.794219711426390695e-01
1.767145867644258628e+00,3.337942194439155408e+00,1.374446785945534488e+00,-9.570521982851631915e-01,-6.593189451104779497e-01,-9.953717103282497813e-01
2.159844949342982545e+00,3.337942194439155408e+00,1.374446785945534488e+00,-7.301342340444493262e-01,-6.084011389202798048e-01,-1.300473575347111721e+00
2.552544031041707129e+00,3.337942194439155408e+00,1.374446785945534488e+00,-1.820312034315509364e-01,4.000560101376181288e-02,1.025728289980612828e+00
2.945243112740430824e+00,3.337942194439155408e+00,1.374446785945534488e+00,3.180084450343633184e-01,3.431744905491678210e-01,-6.045618384193107708e-01
3.337942194439155408e+00,3.337942194439155408e+00,1.374446785945534488e+00,-3.368599855117236919e-01,1.354124811409900264e-01,-1.879138806138646922e+00
3.730641276137879103e+00,3.337942194439155408e+00,1.374446785945534488e+00,-1.157321463925337079e-01,-8.667541841817267834e-01,-9.888869783622235010e-01
4.123340357836603687e+00,3.337942194439155408e+00,1.374446785945534488e+00,3.943210182111376305e-01,-1.488483131938963311e+00,-1.213153124920931525e+00
4.516039439535327382e+00,3.337942194439155408e+00,1.374446785945534488e+00,-2.693515786975656523e-01,-2.777601172028955068e-01,-1.530405384452184103e+00
4.908738521234051966e+00,3.337942194439155408e+00,1.374446785945534488e+00,-1.353815100678877337e-01,4.583632298688397055e-01,4.651117329827011287e-02
5.301437602932775661e+00,3.337942194439155408e+00,1.374446785945534488e+00,8.038688121272604681e-01,-1.388473203749764906e+00,1.026213164144262668e+00
5.694136684631500245e+00,3.337942194439155408e+00,1.374446785945534488e+00,6.253258919501450963e-01,-3.056694338384361220e+00,1.178747529936172295e-01
6.086835766330223940e+00,3.337942194439155408e+00,1.374446785945534488e+00,-2.797839856912847090e-01,-1.771876413818833429e+00,8.600230243130815855e-02
1.963495408493620697e-01,3.730641276137879103e+00,1.374446785945534488e+00,-9.580923908685700097e-01,-7.117848834232826105e-01,-6.751840807414086210e-02
5.890486225480862092e-01,3.730641276137879103e+00,1.374446785945534488e+00,-2.506209064367778683e-01,-3.183036222315881458e-01,-7.322557397471538554e-01
9.817477042468103487e-01,3.730641276137879103e+00,1.374446785945534488e+00,-9.758293761733438654e-02,-1.807349352871038262e-01,-1.268435446723020221e-01
1.374446785945534488e+00,3.730641276137879103e+00,1.374446785945534488e+00,-9.649147109124978083e-01,-8.332867398993260011e-01,1.153464767836476668e+00
1.767145867644258628e+00,3.730641276137879103e+00,1.374446785945534488e+00,-1.570567440266964487e+00,-1.779116150650354333e+00,-2.971716286975802923e-01
2.159844949342982545e+00,3.730641276137879103e+00,1.374446785945534488e+00,-1.196687557594080964e+00,-1.118310091732544587e+00,-9.192966123083748942e-01
2.552544031041707129e+00,3.730641276137879103e+00,1.374446785945534488e+00,-2.791215155951685123e-01,-5.365599662289756155e-01,1.590434887640052475e+00
2.945243112740430824e+00,3.730641276137879103e+00,1.374446785945534488e+00,1.597051552675670116e-01,1.794844985791614611e-01,1.734821810044984980e-01
3.337942194439155408e+00,3.730641276137879103e+00,1.374446785945534488e+00,-4.291035442461841876e-01,1.018991328944554242e+00,-1.156202125310315632e+00
3.730641276137879103e+00,3.730641276137879103e+00,1.374446785945534488e+00,-1.329718270199258812e-01,-8.003596462552735602e-01,-4.157731394839470629e-01
4.123340357836603687e+00,3.730641276137879103e+00,1.374446785945534488e+00,3.882304755732853274e-01,-1.684924322358070992e+00,-1.512980383271747886e+00
4.516039439535327382e+00,3.730641276137879103e+00,1.374446785945534488e+00,-6.563445841896239918e-02,-1.372067527707856727e-01,-1.902778117278345560e+00
4.908738521234051966e+00,3.730641276137879103e+00,1.374446785945534488e+00,3.046560649972652746e-01,5.805647203811994395e-01,-6.156350840364118726e-01
5.301437602932775661e+00,3.730641276137879103e+00,1.374446785945534488e+00,5.520635972398665325e-01,-4.344256721447853353e-01,-9.389724917090655487e-02
5.694136684631500245e+00,3.730641276137879103e+00,1.374446785945534488e+00,-7.684285704467727074e-01,-1.548395282072802193e+00,2.182832465660582422e-01
6.086835766330223940e+00,3.730641276137879103e+00,1.374446785945534488e+00,-1.510949150595632062e+00,-1.434390428799346529e+00,8.924479389785900940e-01
1.963495408493620697e-01,4.123340357836603687e+00,1.374446785945534488e+00,-6.595413079649173893e-01,-5.709852576748234432e-01,-5.103993793498767806e-02
5.890486225480862092e-01,4.123340357836603687e+00,1.374446785945534488e+00,-1.003432755058381254e+00,5.696796852039793385e-02,-1.556396030426397403e-01
9.817477042468103487e-01,4.123340357836603687e+00,1.374446785945534488e+00,-8.322656888494606164e-01,2.320050594059666627e-04,8.057468264845638606e-01
1.374446785945534488e+00,4.123340357836603687e+00,1.374446785945534488e+00,-2.919497417241472270e-01,-3.274581061841899121e-01,8.082672490955387090e-01
1.767145867644258628e+00,4.123340357836603687e+00,1.374446785945534488e+00,-8.686075889574258468e-01,-1.193778725723632972e+00,-8.112634870642412288e-01
2.159844949342982545e+00,4.123340357836603687e+00,1.374446785945534488e+00,-1.746200552058272626e+00,-1.116981706861788881e+00,-6.636959525820980144e-01
2.552544031041707129e+00,4.123340357836603687e+00,1.374446785945534488e+00,-1.144521487876955845e+00,-9.512743147269920874e-01,9.336597605881352679e-01
2.945243112740430824e+00,4.123340357836603687e+00,1.374446785945534488e+00,-2.841324409895745751e-01,-5.092664739081038672e-01,-9.817847014336375522e-02
3.337942194439155408e+00,4.123340357836603687e+00,1.374446785945534488e+00,5.312529487256643090e-01,3.629924440309062472e-01,2.678192659530064801e-01
3.730641276137879103e+00,4.123340357836603687e+00,1.374446785945534488e+00,1.154756229624885000e+00,-6.546173387416405198e-01,9.868583464752138656e-01
4.123340357836603687e+00,4.123340357836603687e+00,1.374446785945534488e+00,-9.062400844296114588e-02,-1.039733969352271581e+00,-1.251060933976554601e+00
4.516039439535327382e+00,4.123340357836603687e+00,1.374446785945534488e+00,-1.011407832497710491e+00,-7.291245652237761110e-01,-2.318611408082798420e+00
4.908738521234051966e+00,4.123340357836603687e+00,1.374446785945534488e+00,1.582572227195982728e-01,-4.332913987480594975e-01,-6.110951846350964889e-01
5.301437602932775661e+00,4.123340357836603687e+00,1.374446785945534488e+00,5.150037448826727537e-01,9.915558887531504828e-01,2.701927113823212045e-01
5.694136684631500245e+00,4.123340357836603687e+00,1.374446785945534488e+00,-5.435270671236360762e-01,1.826580926722952691e-01,-2.143093157073576449e-01
6.086835766330223940e+00,4.123340357836603687e+00,1.374446785945534488e+00,-7.822136299495661138e-01,-1.409095755376873482e+00,3.622911902925191607e-01
1.963495408493620697e-01,4.516039439535327382e+00,1.374446785945534488e+00,9.357857579562138817e-01,-5.188660807903647809e-01,-1.098113138438692182e+00
5.890486225480862092e-01,4.516039439535327382e+00,1.374446785945534488e+00,1.134348159692361996e-01,5.572874306507860087e-01,-8.905652931582427323e-01
9.817477042468103487e-01,4.516039439535327382e+00,1.374446785945534488e+00,-2.496522151426692482e-01,6.759242060178807243e-01,-1.193652350996271677e-01
1.374446785945534488e+00,4.516039439535327382e+00,1.374446785945534488e+00,6.797788943995227706e-01,5.435794808927726374e-01,-1.095782685809199887e-02
1.767145867644258628e+00,4.516039439535327382e+00,1.374446785945534488e+00,7.906568153745378025e-01,5.232143144738560236e-01,-5.655134604637598317e-01
2.159844949342982545e+00,4.516039439535327382e+00,1.374446785945534488e+00,-6.143411196142557484e-01,6.829711868264891350e-02,3.094548453565260093e-01
2.552544031041707129e+00,4.516039439535327382e+00,1.374446785945534488e+00,-5.503985761626669637e-01,-5.113260428331243279e-01,8.170182041069690149e-01
2.945243112740430824e+00,4.516039439535327382e+00,1.374446785945534488e+00,4.014009060345097302e-02,-1.130195788162054571e+00,-2.924291690664592158e-01
3.337942194439155408e+00,4.516039439535327382e+00,1.374446785945534488e+00,3.924251816461398201e-01,-1.072703463997716433e+00,1.122406819866833771e+00
3.730641276137879103e+00,4.516039439535327382e+00,1.374446785945534488e+00,1.069774398757608935e+00,2.150709865320035372e-02,2.509372183652638366e+00
4.123340357836603687e+00,4.516039439535327382e+00,1.374446785945534488e+00,4.101697004340760233e-01,2.612629159758721453e-01,3.025614922631889581e-01
4.516039439535327382e+00,4.516039439535327382e+00,1.374446785945534488e+00,-4.626299042471340162e-01,-1.470336940506284940e+00,-2.086076119911994375e+00
4.908738521234051966e+00,4.516039439535327382e+00,1.374446785945534488e+00,-1.451606033389821193e-01,-1.576667248086984552e+00,-6.328875893937838670e-01
